Transaction Id,Jenis Sayuran,Berat (ton),Tanggal Transaksi,Destinasi,Total Biaya,Biaya Kirim
894,Buncis,0.8166666666666668,2023-06-13,Pasar Bogor,2450000.0,2622052.37
894,Cabe Rawit,0.8166666666666668,2023-06-13,Pasar Bogor,2450000.0,2622052.37
894,Cabe Chilli,0.8166666666666668,2023-06-13,Pasar Bogor,2450000.0,2622052.37
895,Cabe Kriting,0.7666666666666666,2023-06-14,Pasar Induk,2300000.0,3215175.59
895,Tomat,0.7666666666666666,2023-06-14,Pasar Induk,2300000.0,3215175.59
895,Cabe Rawit,0.7666666666666666,2023-06-14,Pasar Induk,2300000.0,3215175.59
895,Buncis,0.7666666666666666,2023-06-14,Pasar Bogor,2300000.0,3215175.59
895,Sawi Putih,0.7666666666666666,2023-06-14,Pasar Bogor,2300000.0,3215175.59
895,Kol,0.7666666666666666,2023-06-14,Pasar Induk,2300000.0,3215175.59
896,Kol,0.6,2023-06-15,Pasar Bogor,1800000.0,2790046.66
896,Sawi Putih,0.6,2023-06-15,Pasar Induk,1800000.0,2790046.66
896,Cabe Chilli,0.6,2023-06-15,Pasar Gudang Sukabumi,1800000.0,2790046.66
896,Tomat,0.6,2023-06-15,Pasar Bogor,1800000.0,2790046.66
896,Buncis,0.6,2023-06-15,Pasar Induk,1800000.0,2790046.66
896,Cabe Rawit,0.6,2023-06-15,Pasar Bogor,1800000.0,2790046.66
897,Tomat,0.7666666666666666,2023-06-16,Pasar Pasundan Sukabumi,2300000.0,1944759.04
897,Buncis,0.7666666666666666,2023-06-16,Pasar Gudang Sukabumi,2300000.0,1944759.04
897,Kol,0.7666666666666666,2023-06-16,Pasar Pasundan Sukabumi,2300000.0,1944759.04
897,Cabe Kriting,0.7666666666666666,2023-06-16,Pasar Bogor,2300000.0,1944759.04
897,Sawi Putih,0.7666666666666666,2023-06-16,Pasar Induk,2300000.0,1944759.04
897,Cabe Rawit,0.7666666666666666,2023-06-16,Pasar Gudang Sukabumi,2300000.0,1944759.04
898,Cabe Rawit,0.82,2023-06-17,Pasar Gudang Sukabumi,2050000.0,3751706.6
898,Tomat,0.82,2023-06-17,Pasar Bogor,2050000.0,3751706.6
898,Kol,0.82,2023-06-17,Pasar Pasundan Sukabumi,2050000.0,3751706.6
898,Sawi Putih,0.82,2023-06-17,Pasar Pasundan Sukabumi,2050000.0,3751706.6
898,Cabe Kriting,0.82,2023-06-17,Pasar Induk,2050000.0,3751706.6
899,Kol,0.7666666666666666,2023-06-18,Pasar Bogor,2300000.0,3314499.77
899,Cabe Chilli,0.7666666666666666,2023-06-18,Pasar Induk,2300000.0,3314499.77
899,Cabe Kriting,0.7666666666666666,2023-06-18,Pasar Bogor,2300000.0,3314499.77
899,Buncis,0.7666666666666666,2023-06-18,Pasar Pasundan Sukabumi,2300000.0,3314499.77
899,Tomat,0.7666666666666666,2023-06-18,Pasar Induk,2300000.0,3314499.77
899,Cabe Rawit,0.7666666666666666,2023-06-18,Pasar Bogor,2300000.0,3314499.77
900,Sawi Putih,0.75,2023-06-19,Pasar Gudang Sukabumi,2250000.0,1807806.32
900,Cabe Kriting,0.75,2023-06-19,Pasar Gudang Sukabumi,2250000.0,1807806.32
900,Kol,0.75,2023-06-19,Pasar Gudang Sukabumi,2250000.0,1807806.32
900,Buncis,0.75,2023-06-19,Pasar Pasundan Sukabumi,2250000.0,1807806.32
900,Cabe Chilli,0.75,2023-06-19,Pasar Induk,2250000.0,1807806.32
900,Cabe Rawit,0.75,2023-06-19,Pasar Induk,2250000.0,1807806.32
901,Cabe Rawit,1.1800000000000002,2023-06-20,Pasar Bogor,2950000.0,3987842.55
901,Buncis,1.1800000000000002,2023-06-20,Pasar Induk,2950000.0,3987842.55
901,Cabe Kriting,1.1800000000000002,2023-06-20,Pasar Bogor,2950000.0,3987842.55
901,Tomat,1.1800000000000002,2023-06-20,Pasar Bogor,2950000.0,3987842.55
901,Sawi Putih,1.1800000000000002,2023-06-20,Pasar Induk,2950000.0,3987842.55
902,Buncis,1.0,2023-06-21,Pasar Bogor,2500000.0,3526245.6
902,Cabe Kriting,1.0,2023-06-21,Pasar Pasundan Sukabumi,2500000.0,3526245.6
902,Sawi Putih,1.0,2023-06-21,Pasar Induk,2500000.0,3526245.6
902,Kol,1.0,2023-06-21,Pasar Gudang Sukabumi,2500000.0,3526245.6
902,Tomat,1.0,2023-06-21,Pasar Induk,2500000.0,3526245.6
903,Tomat,0.5,2023-06-22,Pasar Bogor,1250000.0,3778500.28
903,Cabe Kriting,0.5,2023-06-22,Pasar Bogor,1250000.0,3778500.28
903,Buncis,0.5,2023-06-22,Pasar Gudang Sukabumi,1250000.0,3778500.28
903,Sawi Putih,0.5,2023-06-22,Pasar Gudang Sukabumi,1250000.0,3778500.28
903,Kol,0.5,2023-06-22,Pasar Bogor,1250000.0,3778500.28
904,Buncis,0.62,2023-06-23,Pasar Induk,1550000.0,1945387.94
904,Cabe Kriting,0.62,2023-06-23,Pasar Bogor,1550000.0,1945387.94
904,Cabe Chilli,0.62,2023-06-23,Pasar Gudang Sukabumi,1550000.0,1945387.94
904,Tomat,0.62,2023-06-23,Pasar Bogor,1550000.0,1945387.94
904,Cabe Rawit,0.62,2023-06-23,Pasar Bogor,1550000.0,1945387.94
905,Cabe Rawit,0.9400000000000001,2023-06-24,Pasar Pasundan Sukabumi,2350000.0,1959158.18
905,Cabe Kriting,0.9400000000000001,2023-06-24,Pasar Pasundan Sukabumi,2350000.0,1959158.18
905,Buncis,0.9400000000000001,2023-06-24,Pasar Bogor,2350000.0,1959158.18
905,Kol,0.9400000000000001,2023-06-24,Pasar Pasundan Sukabumi,2350000.0,1959158.18
905,Tomat,0.9400000000000001,2023-06-24,Pasar Pasundan Sukabumi,2350000.0,1959158.18
906,Cabe Chilli,0.86,2023-06-25,Pasar Pasundan Sukabumi,2150000.0,3860199.78
906,Kol,0.86,2023-06-25,Pasar Pasundan Sukabumi,2150000.0,3860199.78
906,Cabe Kriting,0.86,2023-06-25,Pasar Gudang Sukabumi,2150000.0,3860199.78
906,Buncis,0.86,2023-06-25,Pasar Bogor,2150000.0,3860199.78
906,Tomat,0.86,2023-06-25,Pasar Pasundan Sukabumi,2150000.0,3860199.78
907,Cabe Kriting,1.075,2023-06-26,Pasar Pasundan Sukabumi,2150000.0,1569417.37
907,Cabe Rawit,1.075,2023-06-26,Pasar Bogor,2150000.0,1569417.37
907,Cabe Chilli,1.075,2023-06-26,Pasar Bogor,2150000.0,1569417.37
907,Sawi Putih,1.075,2023-06-26,Pasar Bogor,2150000.0,1569417.37
908,Kol,0.8,2023-06-27,Pasar Gudang Sukabumi,2000000.0,3805818.67
908,Cabe Rawit,0.8,2023-06-27,Pasar Gudang Sukabumi,2000000.0,3805818.67
908,Buncis,0.8,2023-06-27,Pasar Induk,2000000.0,3805818.67
908,Tomat,0.8,2023-06-27,Pasar Induk,2000000.0,3805818.67
908,Cabe Chilli,0.8,2023-06-27,Pasar Gudang Sukabumi,2000000.0,3805818.67
909,Buncis,1.2,2023-06-28,Pasar Induk,3000000.0,2848609.7
909,Sawi Putih,1.2,2023-06-28,Pasar Bogor,3000000.0,2848609.7
909,Cabe Kriting,1.2,2023-06-28,Pasar Induk,3000000.0,2848609.7
909,Cabe Rawit,1.2,2023-06-28,Pasar Pasundan Sukabumi,3000000.0,2848609.7
909,Cabe Chilli,1.2,2023-06-28,Pasar Pasundan Sukabumi,3000000.0,2848609.7
910,Kol,1.125,2023-06-29,Pasar Pasundan Sukabumi,2250000.0,2302993.91
910,Cabe Chilli,1.125,2023-06-29,Pasar Bogor,2250000.0,2302993.91
910,Tomat,1.125,2023-06-29,Pasar Gudang Sukabumi,2250000.0,2302993.91
910,Buncis,1.125,2023-06-29,Pasar Pasundan Sukabumi,2250000.0,2302993.91
911,Buncis,0.6799999999999999,2023-06-30,Pasar Bogor,1700000.0,2003021.14
911,Sawi Putih,0.6799999999999999,2023-06-30,Pasar Bogor,1700000.0,2003021.14
911,Tomat,0.6799999999999999,2023-06-30,Pasar Induk,1700000.0,2003021.14
911,Cabe Kriting,0.6799999999999999,2023-06-30,Pasar Pasundan Sukabumi,1700000.0,2003021.14
911,Kol,0.6799999999999999,2023-06-30,Pasar Gudang Sukabumi,1700000.0,2003021.14
912,Sawi Putih,0.6166666666666667,2023-07-01,Pasar Bogor,1850000.0,1851633.02
912,Tomat,0.6166666666666667,2023-07-01,Pasar Bogor,1850000.0,1851633.02
912,Cabe Kriting,0.6166666666666667,2023-07-01,Pasar Bogor,1850000.0,1851633.02
912,Kol,0.6166666666666667,2023-07-01,Pasar Gudang Sukabumi,1850000.0,1851633.02
912,Buncis,0.6166666666666667,2023-07-01,Pasar Pasundan Sukabumi,1850000.0,1851633.02
912,Cabe Rawit,0.6166666666666667,2023-07-01,Pasar Bogor,1850000.0,1851633.02
913,Buncis,0.8333333333333334,2023-07-02,Pasar Induk,2500000.0,3690756.98
913,Cabe Rawit,0.8333333333333334,2023-07-02,Pasar Pasundan Sukabumi,2500000.0,3690756.98
913,Sawi Putih,0.8333333333333334,2023-07-02,Pasar Gudang Sukabumi,2500000.0,3690756.98
913,Tomat,0.8333333333333334,2023-07-02,Pasar Pasundan Sukabumi,2500000.0,3690756.98
913,Cabe Chilli,0.8333333333333334,2023-07-02,Pasar Induk,2500000.0,3690756.98
913,Kol,0.8333333333333334,2023-07-02,Pasar Bogor,2500000.0,3690756.98
914,Sawi Putih,0.6666666666666666,2023-07-03,Pasar Bogor,2000000.0,2913699.64
914,Buncis,0.6666666666666666,2023-07-03,Pasar Pasundan Sukabumi,2000000.0,2913699.64
914,Kol,0.6666666666666666,2023-07-03,Pasar Gudang Sukabumi,2000000.0,2913699.64
914,Cabe Rawit,0.6666666666666666,2023-07-03,Pasar Pasundan Sukabumi,2000000.0,2913699.64
914,Tomat,0.6666666666666666,2023-07-03,Pasar Induk,2000000.0,2913699.64
914,Cabe Kriting,0.6666666666666666,2023-07-03,Pasar Pasundan Sukabumi,2000000.0,2913699.64
915,Buncis,0.3666666666666667,2023-07-04,Pasar Gudang Sukabumi,1100000.0,1650125.65
915,Sawi Putih,0.3666666666666667,2023-07-04,Pasar Gudang Sukabumi,1100000.0,1650125.65
915,Tomat,0.3666666666666667,2023-07-04,Pasar Bogor,1100000.0,1650125.65
915,Cabe Rawit,0.3666666666666667,2023-07-04,Pasar Bogor,1100000.0,1650125.65
915,Kol,0.3666666666666667,2023-07-04,Pasar Pasundan Sukabumi,1100000.0,1650125.65
915,Cabe Kriting,0.3666666666666667,2023-07-04,Pasar Pasundan Sukabumi,1100000.0,1650125.65
916,Buncis,0.9666666666666667,2023-07-05,Pasar Bogor,2900000.0,2242636.34
916,Cabe Rawit,0.9666666666666667,2023-07-05,Pasar Bogor,2900000.0,2242636.34
916,Tomat,0.9666666666666667,2023-07-05,Pasar Bogor,2900000.0,2242636.34
916,Kol,0.9666666666666667,2023-07-05,Pasar Bogor,2900000.0,2242636.34
916,Cabe Chilli,0.9666666666666667,2023-07-05,Pasar Gudang Sukabumi,2900000.0,2242636.34
916,Sawi Putih,0.9666666666666667,2023-07-05,Pasar Gudang Sukabumi,2900000.0,2242636.34
917,Tomat,0.95,2023-07-06,Pasar Pasundan Sukabumi,1900000.0,2499355.78
917,Sawi Putih,0.95,2023-07-06,Pasar Gudang Sukabumi,1900000.0,2499355.78
917,Cabe Rawit,0.95,2023-07-06,Pasar Pasundan Sukabumi,1900000.0,2499355.78
917,Buncis,0.95,2023-07-06,Pasar Induk,1900000.0,2499355.78
918,Tomat,1.1199999999999999,2023-07-07,Pasar Bogor,2800000.0,2065565.56
918,Cabe Chilli,1.1199999999999999,2023-07-07,Pasar Gudang Sukabumi,2800000.0,2065565.56
918,Buncis,1.1199999999999999,2023-07-07,Pasar Gudang Sukabumi,2800000.0,2065565.56
918,Sawi Putih,1.1199999999999999,2023-07-07,Pasar Pasundan Sukabumi,2800000.0,2065565.56
918,Cabe Rawit,1.1199999999999999,2023-07-07,Pasar Gudang Sukabumi,2800000.0,2065565.56
919,Cabe Rawit,0.3833333333333333,2023-07-08,Pasar Gudang Sukabumi,1150000.0,3684160.82
919,Buncis,0.3833333333333333,2023-07-08,Pasar Gudang Sukabumi,1150000.0,3684160.82
919,Kol,0.3833333333333333,2023-07-08,Pasar Induk,1150000.0,3684160.82
919,Sawi Putih,0.3833333333333333,2023-07-08,Pasar Gudang Sukabumi,1150000.0,3684160.82
919,Cabe Kriting,0.3833333333333333,2023-07-08,Pasar Pasundan Sukabumi,1150000.0,3684160.82
919,Tomat,0.3833333333333333,2023-07-08,Pasar Pasundan Sukabumi,1150000.0,3684160.82
920,Cabe Kriting,0.9666666666666667,2023-07-09,Pasar Induk,2900000.0,2323308.8
920,Tomat,0.9666666666666667,2023-07-09,Pasar Bogor,2900000.0,2323308.8
920,Buncis,0.9666666666666667,2023-07-09,Pasar Gudang Sukabumi,2900000.0,2323308.8
920,Sawi Putih,0.9666666666666667,2023-07-09,Pasar Pasundan Sukabumi,2900000.0,2323308.8
920,Kol,0.9666666666666667,2023-07-09,Pasar Gudang Sukabumi,2900000.0,2323308.8
920,Cabe Chilli,0.9666666666666667,2023-07-09,Pasar Gudang Sukabumi,2900000.0,2323308.8
921,Cabe Chilli,0.4666666666666666,2023-07-10,Pasar Gudang Sukabumi,1400000.0,2886715.07
921,Kol,0.4666666666666666,2023-07-10,Pasar Induk,1400000.0,2886715.07
921,Buncis,0.4666666666666666,2023-07-10,Pasar Induk,1400000.0,2886715.07
921,Tomat,0.4666666666666666,2023-07-10,Pasar Pasundan Sukabumi,1400000.0,2886715.07
921,Cabe Rawit,0.4666666666666666,2023-07-10,Pasar Gudang Sukabumi,1400000.0,2886715.07
921,Sawi Putih,0.4666666666666666,2023-07-10,Pasar Induk,1400000.0,2886715.07
922,Cabe Kriting,0.65,2023-07-11,Pasar Pasundan Sukabumi,1950000.0,1660259.87
922,Kol,0.65,2023-07-11,Pasar Induk,1950000.0,1660259.87
922,Cabe Rawit,0.65,2023-07-11,Pasar Bogor,1950000.0,1660259.87
922,Buncis,0.65,2023-07-11,Pasar Pasundan Sukabumi,1950000.0,1660259.87
922,Cabe Chilli,0.65,2023-07-11,Pasar Gudang Sukabumi,1950000.0,1660259.87
922,Sawi Putih,0.65,2023-07-11,Pasar Pasundan Sukabumi,1950000.0,1660259.87
923,Cabe Rawit,1.125,2023-07-12,Pasar Gudang Sukabumi,2250000.0,2414035.44
923,Sawi Putih,1.125,2023-07-12,Pasar Pasundan Sukabumi,2250000.0,2414035.44
923,Buncis,1.125,2023-07-12,Pasar Pasundan Sukabumi,2250000.0,2414035.44
923,Cabe Kriting,1.125,2023-07-12,Pasar Pasundan Sukabumi,2250000.0,2414035.44
924,Cabe Chilli,0.6833333333333332,2023-07-13,Pasar Induk,2050000.0,2976860.08
924,Sawi Putih,0.6833333333333332,2023-07-13,Pasar Induk,2050000.0,2976860.08
924,Cabe Rawit,0.6833333333333332,2023-07-13,Pasar Bogor,2050000.0,2976860.08
924,Kol,0.6833333333333332,2023-07-13,Pasar Bogor,2050000.0,2976860.08
924,Tomat,0.6833333333333332,2023-07-13,Pasar Pasundan Sukabumi,2050000.0,2976860.08
924,Cabe Kriting,0.6833333333333332,2023-07-13,Pasar Pasundan Sukabumi,2050000.0,2976860.08
925,Tomat,1.1800000000000002,2023-07-14,Pasar Induk,2950000.0,2882653.73
925,Kol,1.1800000000000002,2023-07-14,Pasar Gudang Sukabumi,2950000.0,2882653.73
925,Cabe Kriting,1.1800000000000002,2023-07-14,Pasar Pasundan Sukabumi,2950000.0,2882653.73
925,Cabe Chilli,1.1800000000000002,2023-07-14,Pasar Gudang Sukabumi,2950000.0,2882653.73
925,Cabe Rawit,1.1800000000000002,2023-07-14,Pasar Induk,2950000.0,2882653.73
926,Cabe Chilli,0.9833333333333334,2023-07-15,Pasar Induk,2950000.0,3125560.47
926,Sawi Putih,0.9833333333333334,2023-07-15,Pasar Gudang Sukabumi,2950000.0,3125560.47
926,Tomat,0.9833333333333334,2023-07-15,Pasar Pasundan Sukabumi,2950000.0,3125560.47
926,Cabe Kriting,0.9833333333333334,2023-07-15,Pasar Pasundan Sukabumi,2950000.0,3125560.47
926,Buncis,0.9833333333333334,2023-07-15,Pasar Bogor,2950000.0,3125560.47
926,Kol,0.9833333333333334,2023-07-15,Pasar Bogor,2950000.0,3125560.47
927,Tomat,1.04,2023-07-16,Pasar Pasundan Sukabumi,2600000.0,2543399.44
927,Buncis,1.04,2023-07-16,Pasar Bogor,2600000.0,2543399.44
927,Cabe Kriting,1.04,2023-07-16,Pasar Induk,2600000.0,2543399.44
927,Cabe Rawit,1.04,2023-07-16,Pasar Pasundan Sukabumi,2600000.0,2543399.44
927,Sawi Putih,1.04,2023-07-16,Pasar Bogor,2600000.0,2543399.44
928,Cabe Chilli,1.1800000000000002,2023-07-17,Pasar Bogor,2950000.0,3048954.95
928,Kol,1.1800000000000002,2023-07-17,Pasar Induk,2950000.0,3048954.95
928,Tomat,1.1800000000000002,2023-07-17,Pasar Bogor,2950000.0,3048954.95
928,Cabe Rawit,1.1800000000000002,2023-07-17,Pasar Bogor,2950000.0,3048954.95
928,Cabe Kriting,1.1800000000000002,2023-07-17,Pasar Pasundan Sukabumi,2950000.0,3048954.95
929,Cabe Rawit,0.82,2023-07-18,Pasar Induk,2050000.0,1993414.65
929,Sawi Putih,0.82,2023-07-18,Pasar Gudang Sukabumi,2050000.0,1993414.65
929,Cabe Chilli,0.82,2023-07-18,Pasar Induk,2050000.0,1993414.65
929,Kol,0.82,2023-07-18,Pasar Bogor,2050000.0,1993414.65
929,Cabe Kriting,0.82,2023-07-18,Pasar Bogor,2050000.0,1993414.65
930,Tomat,0.7166666666666667,2023-07-19,Pasar Pasundan Sukabumi,2150000.0,3663492.87
930,Cabe Rawit,0.7166666666666667,2023-07-19,Pasar Bogor,2150000.0,3663492.87
930,Sawi Putih,0.7166666666666667,2023-07-19,Pasar Induk,2150000.0,3663492.87
930,Cabe Kriting,0.7166666666666667,2023-07-19,Pasar Pasundan Sukabumi,2150000.0,3663492.87
930,Cabe Chilli,0.7166666666666667,2023-07-19,Pasar Gudang Sukabumi,2150000.0,3663492.87
930,Buncis,0.7166666666666667,2023-07-19,Pasar Bogor,2150000.0,3663492.87
931,Kol,0.4166666666666667,2023-07-20,Pasar Bogor,1250000.0,3164166.27
931,Tomat,0.4166666666666667,2023-07-20,Pasar Gudang Sukabumi,1250000.0,3164166.27
931,Buncis,0.4166666666666667,2023-07-20,Pasar Pasundan Sukabumi,1250000.0,3164166.27
931,Cabe Chilli,0.4166666666666667,2023-07-20,Pasar Induk,1250000.0,3164166.27
931,Cabe Kriting,0.4166666666666667,2023-07-20,Pasar Pasundan Sukabumi,1250000.0,3164166.27
931,Sawi Putih,0.4166666666666667,2023-07-20,Pasar Induk,1250000.0,3164166.27
932,Cabe Chilli,0.8,2023-07-21,Pasar Induk,2000000.0,1511658.84
932,Sawi Putih,0.8,2023-07-21,Pasar Pasundan Sukabumi,2000000.0,1511658.84
932,Buncis,0.8,2023-07-21,Pasar Bogor,2000000.0,1511658.84
932,Cabe Rawit,0.8,2023-07-21,Pasar Gudang Sukabumi,2000000.0,1511658.84
932,Kol,0.8,2023-07-21,Pasar Gudang Sukabumi,2000000.0,1511658.84
933,Tomat,1.1800000000000002,2023-07-22,Pasar Pasundan Sukabumi,2950000.0,2268018.74
933,Buncis,1.1800000000000002,2023-07-22,Pasar Pasundan Sukabumi,2950000.0,2268018.74
933,Cabe Chilli,1.1800000000000002,2023-07-22,Pasar Pasundan Sukabumi,2950000.0,2268018.74
933,Sawi Putih,1.1800000000000002,2023-07-22,Pasar Pasundan Sukabumi,2950000.0,2268018.74
933,Cabe Rawit,1.1800000000000002,2023-07-22,Pasar Pasundan Sukabumi,2950000.0,2268018.74
934,Cabe Kriting,1.0,2023-07-23,Pasar Pasundan Sukabumi,3000000.0,3705291.01
934,Kol,1.0,2023-07-23,Pasar Gudang Sukabumi,3000000.0,3705291.01
934,Buncis,1.0,2023-07-23,Pasar Pasundan Sukabumi,3000000.0,3705291.01
934,Sawi Putih,1.0,2023-07-23,Pasar Bogor,3000000.0,3705291.01
934,Cabe Rawit,1.0,2023-07-23,Pasar Pasundan Sukabumi,3000000.0,3705291.01
934,Cabe Chilli,1.0,2023-07-23,Pasar Pasundan Sukabumi,3000000.0,3705291.01
935,Sawi Putih,0.7,2023-07-24,Pasar Bogor,1750000.0,2697766.14
935,Kol,0.7,2023-07-24,Pasar Gudang Sukabumi,1750000.0,2697766.14
935,Cabe Rawit,0.7,2023-07-24,Pasar Induk,1750000.0,2697766.14
935,Cabe Chilli,0.7,2023-07-24,Pasar Gudang Sukabumi,1750000.0,2697766.14
935,Tomat,0.7,2023-07-24,Pasar Gudang Sukabumi,1750000.0,2697766.14
936,Kol,0.8,2023-07-25,Pasar Gudang Sukabumi,1600000.0,3449902.11
936,Cabe Kriting,0.8,2023-07-25,Pasar Induk,1600000.0,3449902.11
936,Buncis,0.8,2023-07-25,Pasar Pasundan Sukabumi,1600000.0,3449902.11
936,Cabe Chilli,0.8,2023-07-25,Pasar Bogor,1600000.0,3449902.11
937,Tomat,0.6833333333333332,2023-07-26,Pasar Pasundan Sukabumi,2050000.0,1747057.66
937,Cabe Kriting,0.6833333333333332,2023-07-26,Pasar Pasundan Sukabumi,2050000.0,1747057.66
937,Kol,0.6833333333333332,2023-07-26,Pasar Bogor,2050000.0,1747057.66
937,Sawi Putih,0.6833333333333332,2023-07-26,Pasar Bogor,2050000.0,1747057.66
937,Cabe Chilli,0.6833333333333332,2023-07-26,Pasar Bogor,2050000.0,1747057.66
937,Buncis,0.6833333333333332,2023-07-26,Pasar Induk,2050000.0,1747057.66
938,Buncis,0.55,2023-07-27,Pasar Induk,1100000.0,3919689.53
938,Cabe Kriting,0.55,2023-07-27,Pasar Gudang Sukabumi,1100000.0,3919689.53
938,Kol,0.55,2023-07-27,Pasar Gudang Sukabumi,1100000.0,3919689.53
938,Cabe Chilli,0.55,2023-07-27,Pasar Induk,1100000.0,3919689.53
939,Cabe Kriting,0.39999999999999997,2023-07-28,Pasar Induk,1200000.0,2939360.04
939,Kol,0.39999999999999997,2023-07-28,Pasar Bogor,1200000.0,2939360.04
939,Cabe Chilli,0.39999999999999997,2023-07-28,Pasar Gudang Sukabumi,1200000.0,2939360.04
939,Sawi Putih,0.39999999999999997,2023-07-28,Pasar Induk,1200000.0,2939360.04
939,Buncis,0.39999999999999997,2023-07-28,Pasar Pasundan Sukabumi,1200000.0,2939360.04
939,Cabe Rawit,0.39999999999999997,2023-07-28,Pasar Pasundan Sukabumi,1200000.0,2939360.04
940,Sawi Putih,0.43333333333333335,2023-07-29,Pasar Pasundan Sukabumi,1300000.0,3187739.8
940,Cabe Rawit,0.43333333333333335,2023-07-29,Pasar Gudang Sukabumi,1300000.0,3187739.8
940,Cabe Chilli,0.43333333333333335,2023-07-29,Pasar Induk,1300000.0,3187739.8
940,Tomat,0.43333333333333335,2023-07-29,Pasar Induk,1300000.0,3187739.8
940,Kol,0.43333333333333335,2023-07-29,Pasar Bogor,1300000.0,3187739.8
940,Cabe Kriting,0.43333333333333335,2023-07-29,Pasar Bogor,1300000.0,3187739.8
941,Tomat,0.75,2023-07-30,Pasar Pasundan Sukabumi,2250000.0,2374432.15
941,Cabe Rawit,0.75,2023-07-30,Pasar Gudang Sukabumi,2250000.0,2374432.15
941,Sawi Putih,0.75,2023-07-30,Pasar Pasundan Sukabumi,2250000.0,2374432.15
941,Buncis,0.75,2023-07-30,Pasar Bogor,2250000.0,2374432.15
941,Cabe Chilli,0.75,2023-07-30,Pasar Bogor,2250000.0,2374432.15
941,Kol,0.75,2023-07-30,Pasar Pasundan Sukabumi,2250000.0,2374432.15
942,Cabe Kriting,0.6599999999999999,2023-07-31,Pasar Gudang Sukabumi,1650000.0,2733335.83
942,Sawi Putih,0.6599999999999999,2023-07-31,Pasar Gudang Sukabumi,1650000.0,2733335.83
942,Cabe Chilli,0.6599999999999999,2023-07-31,Pasar Bogor,1650000.0,2733335.83
942,Cabe Rawit,0.6599999999999999,2023-07-31,Pasar Induk,1650000.0,2733335.83
942,Kol,0.6599999999999999,2023-07-31,Pasar Bogor,1650000.0,2733335.83
943,Buncis,0.82,2023-08-01,Pasar Gudang Sukabumi,2050000.0,2897647.68
943,Sawi Putih,0.82,2023-08-01,Pasar Gudang Sukabumi,2050000.0,2897647.68
943,Cabe Chilli,0.82,2023-08-01,Pasar Bogor,2050000.0,2897647.68
943,Cabe Rawit,0.82,2023-08-01,Pasar Induk,2050000.0,2897647.68
943,Tomat,0.82,2023-08-01,Pasar Induk,2050000.0,2897647.68
944,Kol,0.35000000000000003,2023-08-02,Pasar Gudang Sukabumi,1050000.0,1996508.5
944,Cabe Chilli,0.35000000000000003,2023-08-02,Pasar Bogor,1050000.0,1996508.5
944,Tomat,0.35000000000000003,2023-08-02,Pasar Induk,1050000.0,1996508.5
944,Cabe Rawit,0.35000000000000003,2023-08-02,Pasar Induk,1050000.0,1996508.5
944,Cabe Kriting,0.35000000000000003,2023-08-02,Pasar Pasundan Sukabumi,1050000.0,1996508.5
944,Buncis,0.35000000000000003,2023-08-02,Pasar Gudang Sukabumi,1050000.0,1996508.5
945,Cabe Rawit,0.825,2023-08-03,Pasar Gudang Sukabumi,1650000.0,3788860.63
945,Cabe Kriting,0.825,2023-08-03,Pasar Bogor,1650000.0,3788860.63
945,Cabe Chilli,0.825,2023-08-03,Pasar Bogor,1650000.0,3788860.63
945,Buncis,0.825,2023-08-03,Pasar Gudang Sukabumi,1650000.0,3788860.63
946,Buncis,1.25,2023-08-04,Pasar Bogor,2500000.0,2165929.47
946,Kol,1.25,2023-08-04,Pasar Bogor,2500000.0,2165929.47
946,Cabe Chilli,1.25,2023-08-04,Pasar Induk,2500000.0,2165929.47
946,Cabe Kriting,1.25,2023-08-04,Pasar Gudang Sukabumi,2500000.0,2165929.47
947,Cabe Rawit,1.1400000000000001,2023-08-05,Pasar Bogor,2850000.0,2671544.97
947,Tomat,1.1400000000000001,2023-08-05,Pasar Induk,2850000.0,2671544.97
947,Cabe Chilli,1.1400000000000001,2023-08-05,Pasar Induk,2850000.0,2671544.97
947,Buncis,1.1400000000000001,2023-08-05,Pasar Pasundan Sukabumi,2850000.0,2671544.97
947,Sawi Putih,1.1400000000000001,2023-08-05,Pasar Induk,2850000.0,2671544.97
948,Cabe Kriting,0.8,2023-08-06,Pasar Induk,2000000.0,2939003.87
948,Sawi Putih,0.8,2023-08-06,Pasar Induk,2000000.0,2939003.87
948,Tomat,0.8,2023-08-06,Pasar Induk,2000000.0,2939003.87
948,Buncis,0.8,2023-08-06,Pasar Pasundan Sukabumi,2000000.0,2939003.87
948,Kol,0.8,2023-08-06,Pasar Gudang Sukabumi,2000000.0,2939003.87
949,Cabe Kriting,0.5166666666666667,2023-08-07,Pasar Gudang Sukabumi,1550000.0,1625085.17
949,Kol,0.5166666666666667,2023-08-07,Pasar Pasundan Sukabumi,1550000.0,1625085.17
949,Cabe Chilli,0.5166666666666667,2023-08-07,Pasar Induk,1550000.0,1625085.17
949,Sawi Putih,0.5166666666666667,2023-08-07,Pasar Gudang Sukabumi,1550000.0,1625085.17
949,Buncis,0.5166666666666667,2023-08-07,Pasar Gudang Sukabumi,1550000.0,1625085.17
949,Tomat,0.5166666666666667,2023-08-07,Pasar Pasundan Sukabumi,1550000.0,1625085.17
950,Kol,0.43333333333333335,2023-08-08,Pasar Pasundan Sukabumi,1300000.0,1864379.06
950,Buncis,0.43333333333333335,2023-08-08,Pasar Pasundan Sukabumi,1300000.0,1864379.06
