ID,Sawi Putih,Cabe Chilli,Cabe Kriting,Cabe Rawit,Kol,Buncis,Tanggal Penjualan,Penjualan total per hari,Ongkos Kirim,Lokasi Pengiriman
756,1302.803354,0,259.2678657,0,254.6300407,799.2065108,1/26/2023,2615.907771,1307953.886,Pasar Gudang
757,0,0,0,260.1263697,2926.520705,0,1/27/2023,3186.647074,1593323.537,Pasar Induk
758,0,2542.613656,834.0770417,238.9821209,533.7481931,0,1/28/2023,4149.421012,2074710.506,Pasar Induk
759,420.5900505,508.0780878,0,551.113495,0,864.5310849,1/29/2023,2344.312718,1172156.359,Pasar Bogor
760,258.8252267,0,242.3217444,0,3476.120531,0,1/30/2023,3977.267502,1988633.751,Pasar Induk
761,0,0,253.2112981,4040.415844,0,0,1/31/2023,4293.627142,2146813.571,Pasar Bogor
762,0,0,0,275.3744204,1483.754212,3018.456428,2/1/2023,4777.58506,2388792.53,Pasar Pasundan
763,237.7052433,3682.986524,0,0,0,0,2/2/2023,3920.691767,1960345.883,Pasar Bogor
764,0,1672.86451,0,0,1040.656347,255.8952641,2/3/2023,2969.416121,1484708.061,Pasar Pasundan
765,3431.615019,0,242.9463937,0,0,270.6539832,2/4/2023,3945.215396,1972607.698,Pasar Gudang
766,246.4437129,3207.384383,0,0,0,720.9524431,2/5/2023,4174.780539,2087390.269,Pasar Pasundan
767,1288.650876,0,254.1721866,0,2002.985548,0,2/6/2023,3545.80861,1772904.305,Pasar Pasundan
768,0,2168.464866,0,302.0677124,578.8610415,0,2/7/2023,3049.39362,1524696.81,Pasar Bogor
769,443.9343378,2764.650854,379.8774859,0,0,535.4522473,2/8/2023,4123.914925,2061957.462,Pasar Pasundan
770,305.6583991,0,0,1921.092262,0,1654.958515,2/9/2023,3881.709176,1940854.588,Pasar Gudang
771,0,2670.345118,0,494.2092558,596.677353,253.6479681,2/10/2023,4014.879695,2007439.848,Pasar Pasundan
772,370.723677,731.4749122,2278.195683,0,0,297.2770646,2/11/2023,3677.671337,1838835.668,Pasar Pasundan
773,0,479.8220711,1665.734942,1232.249982,0,0,2/12/2023,3377.806995,1688903.497,Pasar Induk
774,455.1424057,0,1760.584476,241.4555566,0,0,2/13/2023,2457.182439,1228591.219,Pasar Pasundan
775,0,260.0641519,0,969.5352886,252.0619722,732.0705574,2/14/2023,2213.73197,1106865.985,Pasar Gudang
776,278.6154739,0,0,256.6532889,2762.725219,0,2/15/2023,3297.993981,1648996.991,Pasar Gudang
777,289.8687026,0,351.0802068,0,2199.329795,255.6770734,2/16/2023,3095.955778,1547977.889,Pasar Gudang
778,0,1267.250974,0,287.4417882,1327.522795,613.6342493,2/17/2023,3495.849806,1747924.903,Pasar Gudang
779,0,0,1084.715738,1147.631283,903.7301016,0,2/18/2023,3136.077122,1568038.561,Pasar Induk
780,0,0,1287.286347,401.594792,291.3812554,0,2/19/2023,1980.262395,990131.1974,Pasar Gudang
781,0,403.5682398,792.3078517,991.9109592,1157.875942,0,2/20/2023,3345.662993,1672831.496,Pasar Bogor
782,0,0,2858.127955,0,249.5484055,244.2560792,2/21/2023,3351.93244,1675966.22,Pasar Bogor
783,845.5790939,313.0268237,1601.909397,1232.947491,0,0,2/22/2023,3993.462806,1996731.403,Pasar Gudang
784,0,1309.103823,967.8394098,258.734049,0,0,2/23/2023,2535.677282,1267838.641,Pasar Bogor
785,341.5784168,0,0,0,1227.785109,1163.624343,2/24/2023,2732.987869,1366493.934,Pasar Induk
786,813.4283015,366.8536035,0,831.2506422,0,2126.497471,2/25/2023,4138.030018,2069015.009,Pasar Bogor
787,0,3199.457397,844.2214001,238.9788989,0,0,2/26/2023,4282.657696,2141328.848,Pasar Induk
788,906.8566273,1105.004365,0,246.0031106,0,0,2/27/2023,2257.864103,1128932.052,Pasar Gudang
789,0,2839.828781,0,0,246.2141299,0,2/28/2023,3086.042911,1543021.456,Pasar Gudang
790,0,1679.724802,0,2369.606219,0,352.5883997,3/1/2023,4401.919421,2200959.71,Pasar Gudang
791,528.0638921,0,686.495183,0,249.6622606,911.0142643,3/2/2023,2375.2356,1187617.8,Pasar Induk
792,0,0,1100.289888,0,978.4324468,257.8644108,3/3/2023,2336.586745,1168293.373,Pasar Gudang
793,0,3325.900969,241.4013008,451.5440834,0,0,3/4/2023,4018.846353,2009423.177,Pasar Gudang
794,0,240.500587,422.4649892,0,1532.182321,0,3/5/2023,2195.147897,1097573.949,Pasar Bogor
795,806.1945595,0,0,2403.076776,253.1341489,1410.038473,3/6/2023,4872.443957,2436221.979,Pasar Pasundan
796,0,1192.933756,246.6283372,0,0,3445.406313,3/7/2023,4884.968406,2442484.203,Pasar Pasundan
797,0,2634.429515,739.5085525,0,239.6294448,0,3/8/2023,3613.567512,1806783.756,Pasar Pasundan
798,3276.698284,0,0,1308.040873,242.4786978,245.3331674,3/9/2023,5072.551022,2536275.511,Pasar Gudang
799,286.5281672,0,250.9778926,3211.377132,497.5283292,0,3/10/2023,4246.411521,2123205.76,Pasar Bogor
800,4307.308642,0,261.0380131,436.428487,0,0,3/11/2023,5004.775143,2502387.571,Pasar Pasundan
801,0,295.920061,0,1591.032075,239.9050342,0,3/12/2023,2126.857171,1063428.585,Pasar Bogor
802,841.2283158,1180.98778,0,598.9181538,488.5602493,0,3/13/2023,3109.694499,1554847.25,Pasar Pasundan
803,256.6725874,0,0,0,1097.457627,1136.257403,3/14/2023,2490.387617,1245193.808,Pasar Gudang
804,0,0,258.7529544,2753.058105,0,0,3/15/2023,3011.811059,1505905.53,Pasar Induk
805,257.7109385,1674.878987,0,0,0,409.870175,3/16/2023,2342.4601,1171230.05,Pasar Bogor
806,0,247.2830639,0,300.7957443,1290.258289,1791.625277,3/17/2023,3629.962375,1814981.187,Pasar Gudang
807,0,2389.412697,260.051569,556.4217205,0,241.0773468,3/18/2023,3446.963333,1723481.666,Pasar Bogor
808,2383.03569,404.5662988,0,0,0,557.3705267,3/19/2023,3344.972516,1672486.258,Pasar Pasundan
809,0,0,262.3159108,3214.141074,0,246.4756792,3/20/2023,3722.932664,1861466.332,Pasar Induk
810,3191.541024,260.4397634,262.1743,0,0,0,3/21/2023,3714.155088,1857077.544,Pasar Gudang
811,3098.016962,262.8172261,262.4110811,0,280.8820732,0,3/22/2023,3904.127342,1952063.671,Pasar Gudang
812,1173.349859,447.0961419,760.6753708,1293.302024,0,0,3/23/2023,3674.423396,1837211.698,Pasar Pasundan
813,295.606284,0,330.5333251,4377.462265,180.4674376,0,3/24/2023,5184.069312,2592034.656,Pasar Induk
814,282.1623227,0,0,0,1228.038675,713.2530672,3/25/2023,2223.454065,1111727.033,Pasar Gudang
815,0,1650.987696,431.1374618,0,371.5504582,1098.326002,3/26/2023,3552.001617,1776000.809,Pasar Pasundan
816,0,906.5605807,0,2675.334809,0,486.5175829,3/27/2023,4068.412973,2034206.486,Pasar Bogor
817,0,915.4880012,3432.669781,649.1694955,0,0,3/28/2023,4997.327277,2498663.639,Pasar Gudang
818,816.9080131,0,1540.122954,0,0,791.824915,3/29/2023,3148.855882,1574427.941,Pasar Pasundan
819,265.0657607,0,4266.101115,0,398.4083303,200.8954555,3/30/2023,5130.470662,2565235.331,Pasar Pasundan
820,3316.145359,752.8709666,0,0,0,301.0859757,3/31/2023,4370.102301,2185051.15,Pasar Bogor
821,1021.131282,0,0,3240.543245,282.9156756,445.2015172,4/1/2023,4989.79172,2494895.86,Pasar Bogor
822,0,0,4619.922526,0,0,213.0549185,4/2/2023,4832.977445,2416488.722,Pasar Induk
823,2571.416122,2111.467148,0,0,222.8256006,214.2995893,4/3/2023,5120.00846,2560004.23,Pasar Gudang
824,0,0,0,0,270.5385895,2529.755552,4/4/2023,2800.294142,1400147.071,Pasar Induk
825,0,0,1376.683833,1274.940996,0,2059.134928,4/5/2023,4710.759757,2355379.878,Pasar Bogor
826,0,0,3952.068033,0,757.5139194,223.1614714,4/6/2023,4932.743424,2466371.712,Pasar Pasundan
827,245.0623934,0,0,1034.712466,0,1929.880852,4/7/2023,3209.655711,1604827.856,Pasar Gudang
828,0,894.4969221,0,606.3545372,312.9493387,2629.33556,4/8/2023,4443.136358,2221568.179,Pasar Pasundan
829,0,4475.031357,0,0,222.0512392,208.1720271,4/9/2023,4905.254624,2452627.312,Pasar Pasundan
830,0,790.2369362,614.4327109,0,0,2984.759751,4/10/2023,4389.429398,2194714.699,Pasar Bogor
831,227.5015549,0,0,1801.562715,2255.429519,828.4829592,4/11/2023,5112.976748,2556488.374,Pasar Bogor
832,971.7340486,1315.968896,0,2226.822193,0,0,4/12/2023,4514.525137,2257262.569,Pasar Bogor
833,647.5671468,0,1637.811767,627.2689986,0,0,4/13/2023,2912.647912,1456323.956,Pasar Pasundan
834,182.5529617,4407.84246,0,378.4477866,0,0,4/14/2023,4968.843208,2484421.604,Pasar Bogor
835,647.3325839,0,1030.764585,0,0,1742.539334,4/15/2023,3420.636503,1710318.251,Pasar Induk
836,1816.765037,0,2630.744231,0,291.0490756,322.5459115,4/16/2023,5061.104255,2530552.128,Pasar Induk
837,0,1753.438158,0,3045.658818,0,161.8155112,4/17/2023,4960.912487,2480456.243,Pasar Pasundan
838,0,384.7932016,622.4539723,0,3166.164791,0,4/18/2023,4173.411965,2086705.982,Pasar Bogor
839,172.323845,4660.921503,323.6818168,0,0,0,4/19/2023,5156.927165,2578463.582,Pasar Induk
840,722.9606434,368.356921,3743.175542,0,265.2598945,0,4/20/2023,5099.753001,2549876.5,Pasar Pasundan
841,301.0871603,1258.529035,1774.172819,0,0,427.1731467,4/21/2023,3760.962161,1880481.081,Pasar Bogor
842,0,1584.885122,0,0,255.4558085,1948.314493,4/22/2023,3788.655423,1894327.711,Pasar Induk
843,436.8601016,0,545.1915021,0,0,3207.230656,4/23/2023,4189.28226,2094641.13,Pasar Bogor
844,0,0,384.6895596,1299.370995,0,1868.507377,4/24/2023,3552.567932,1776283.966,Pasar Pasundan
845,0,0,546.8715914,3849.742655,231.841377,232.9072322,4/25/2023,4861.362856,2430681.428,Pasar Bogor
846,0,0,0,385.467336,2339.526559,2210.243793,4/26/2023,4935.237688,2467618.844,Pasar Bogor
847,3134.965682,0,0,1451.036668,224.8088277,258.5393667,4/27/2023,5069.350545,2534675.272,Pasar Bogor
848,307.0919962,650.7107161,396.9852306,0,0,3569.783258,4/28/2023,4924.571201,2462285.6,Pasar Bogor
849,0,381.7695805,0,0,3168.153852,280.5426178,4/29/2023,3830.46605,1915233.025,Pasar Bogor
850,228.8161354,2344.320376,0,0,2452.326241,0,4/30/2023,5025.462753,2512731.377,Pasar Gudang
851,0,0,657.049822,0,792.9955692,3469.255603,5/1/2023,4919.300995,2459650.497,Pasar Gudang
852,663.2865912,822.4644549,0,0,0,868.5581406,5/2/2023,2354.309187,1177154.593,Pasar Gudang
853,0,0,1116.647254,2145.421559,806.494469,282.644656,5/3/2023,4351.207937,2175603.969,Pasar Pasundan
854,0,0,554.3474916,2033.871788,2408.527735,0,5/4/2023,4996.747015,2498373.507,Pasar Gudang
855,0,0,835.5230188,1890.119885,1477.518245,0,5/5/2023,4203.161149,2101580.575,Pasar Gudang
856,0,1840.330446,0,2769.147274,309.3075258,0,5/6/2023,4918.785246,2459392.623,Pasar Induk
857,0,539.4441397,1543.387268,0,2129.49499,270.0324978,5/7/2023,4482.358896,2241179.448,Pasar Induk
858,688.4891423,356.7381527,0,0,1213.640291,2149.60342,5/8/2023,4408.471007,2204235.503,Pasar Pasundan
859,1704.360857,245.3436656,0,1416.164134,1247.504677,0,5/9/2023,4613.373333,2306686.667,Pasar Gudang
860,594.2180512,1424.738053,284.0521829,0,276.4669796,0,5/10/2023,2579.475267,1289737.633,Pasar Bogor
861,582.5370728,465.4187283,0,0,2781.83383,0,5/11/2023,3829.789631,1914894.815,Pasar Pasundan
862,1017.517746,0,420.4367803,0,905.007,0,5/12/2023,2342.961526,1171480.763,Pasar Gudang
863,1115.361425,0,253.910535,258.7681972,0,2944.473436,5/13/2023,4572.513594,2286256.797,Pasar Induk
864,0,239.441418,0,0,304.3291341,2741.740034,5/14/2023,3285.510586,1642755.293,Pasar Bogor
865,0,2774.471822,610.2214649,902.3311334,250.5888389,0,5/15/2023,4537.613259,2268806.629,Pasar Gudang
866,0,0,849.4113136,854.6910662,0,1435.61117,5/16/2023,3139.71355,1569856.775,Pasar Bogor
867,0,0,952.3739475,879.069515,0,1247.467791,5/17/2023,3078.911253,1539455.627,Pasar Bogor
868,286.5309463,0,0,0,4028.351025,250.3632565,5/18/2023,4565.245227,2282622.614,Pasar Pasundan
869,0,1117.314449,394.8306748,0,1368.952604,0,5/19/2023,2881.097727,1440548.864,Pasar Pasundan
870,1046.006621,1760.498109,0,0,0,509.605233,5/20/2023,3316.109963,1658054.982,Pasar Induk
871,815.5792162,0,457.4800129,0,0,687.3701336,5/21/2023,1960.429363,980214.6813,Pasar Induk
872,611.1771501,0,0,300.0321389,0,2371.547733,5/22/2023,3282.757021,1641378.511,Pasar Bogor
873,614.1363187,0,0,360.8466653,381.5952868,2210.774231,5/23/2023,3567.352502,1783676.251,Pasar Pasundan
874,0,294.020217,0,2393.639483,449.5303391,0,5/24/2023,3137.19004,1568595.02,Pasar Induk
875,364.314214,0,1042.579173,0,0,1322.570663,5/25/2023,2729.464049,1364732.025,Pasar Gudang
876,644.1969094,0,708.7978381,605.9629101,1065.914448,0,5/26/2023,3024.872106,1512436.053,Pasar Pasundan
877,0,0,0,223.2058397,0,4942.508276,5/27/2023,5165.714116,2582857.058,Pasar Induk
878,0,624.774542,255.5478214,0,2940.066108,0,5/28/2023,3820.388472,1910194.236,Pasar Bogor
879,336.2055266,1941.462047,323.9557535,1122.378889,0,0,5/29/2023,3724.002216,1862001.108,Pasar Bogor
880,0,1000.367161,0,562.9703882,1027.329544,2446.763208,5/30/2023,5037.430301,2518715.151,Pasar Gudang
881,0,1258.637873,0,1746.145144,484.2133058,0,5/31/2023,3488.996323,1744498.162,Pasar Bogor
882,0,1974.386854,2037.482279,0,1007.904613,0,6/1/2023,5019.773746,2509886.873,Pasar Bogor
883,0,460.7291721,3595.074089,0,1001.862249,0,6/2/2023,5057.665509,2528832.755,Pasar Pasundan
884,0,0,1394.152203,480.0442882,0,3018.268753,6/3/2023,4892.465244,2446232.622,Pasar Gudang
885,0,0,0,1277.978338,290.4277487,3367.073217,6/4/2023,4935.479303,2467739.652,Pasar Induk
886,0,374.7187725,3516.088505,0,0,963.5884712,6/5/2023,4854.395749,2427197.874,Pasar Pasundan
887,3594.626359,0,0,0,1065.378118,305.7607396,6/6/2023,4965.765217,2482882.609,Pasar Gudang
888,0,4864.618428,350.6584236,0,0,0,6/7/2023,5215.276851,2607638.426,Pasar Bogor
889,315.7093743,0,0,950.793618,0,3307.159857,6/8/2023,4573.662849,2286831.424,Pasar Induk
890,2333.995127,893.8800532,0,1748.886337,0,0,6/9/2023,4976.761517,2488380.758,Pasar Pasundan
891,0,0,294.0274896,3866.778095,0,879.3064788,6/10/2023,5040.112063,2520056.032,Pasar Gudang
892,0,540.3396335,0,0,913.6570764,3519.325627,6/11/2023,4973.322337,2486661.168,Pasar Bogor
893,976.8937842,301.0117801,0,0,3675.316953,0,6/12/2023,4953.222517,2476611.258,Pasar Gudang
894,324.818899,0,620.6847907,3579.599594,0,0,6/13/2023,4525.103284,2262551.642,Pasar Pasundan
895,0,0,655.4524158,0,2599.41,1890.83323,6/14/2023,5145.695646,2572847.823,Pasar Induk
896,0,628.4224604,2694.742002,261.6568505,0,1314.620867,6/15/2023,4899.44218,2449721.09,Pasar Pasundan
897,349.1071686,420.1311928,0,1235.49051,2853.65552,0,6/16/2023,4858.384391,2429192.195,Pasar Pasundan
898,1737.191761,526.2470837,0,0,1504.844788,0,6/17/2023,3768.283633,1884141.816,Pasar Bogor
899,708.0644448,2078.02877,325.2571253,1972.083932,0,0,6/18/2023,5083.434272,2541717.136,Pasar Bogor
900,0,0,570.2095196,1891.415802,2060.407636,345.8102921,6/19/2023,4867.84325,2433921.625,Pasar Gudang
901,2493.994981,0,818.9891274,0,421.321031,1277.182264,6/20/2023,5011.487403,2505743.701,Pasar Induk
902,0,0,0,2233.423507,2077.484266,316.278818,6/21/2023,4627.186591,2313593.296,Pasar Pasundan
903,177.2580032,0,363.257586,4361.381918,212.4778697,0,6/22/2023,5114.375377,2557187.688,Pasar Gudang
904,578.4938486,0,2099.370811,1501.08077,0,0,6/23/2023,4178.94543,2089472.715,Pasar Induk
905,0,737.5391272,0,372.3904594,0,1946.250784,6/24/2023,3056.18037,1528090.185,Pasar Bogor
906,1367.45781,0,0,0,756.7332328,933.2926311,6/25/2023,3057.483674,1528741.837,Pasar Gudang
907,1703.527033,0,0,385.2150032,291.9879774,554.5522217,6/26/2023,2935.282235,1467641.118,Pasar Gudang
908,0,3463.190486,932.9015032,429.9424832,0,326.6122199,6/27/2023,5152.646693,2576323.346,Pasar Pasundan
909,1058.379039,1204.355577,0,528.6717511,267.6128859,0,6/28/2023,3059.019253,1529509.626,Pasar Induk
910,2475.58289,0,0,0,830.8368461,254.4426234,6/29/2023,3560.862359,1780431.18,Pasar Bogor
911,175.1121241,1242.434133,3674.205967,0,0,0,6/30/2023,5091.752224,2545876.112,Pasar Gudang
912,738.1625962,0,1194.591167,2981.778398,0,0,7/1/2023,4914.532161,2457266.08,Pasar Bogor
913,849.3455605,0,0,1418.790551,958.307285,0,7/2/2023,3226.443396,1613221.698,Pasar Induk
914,0,2889.817586,595.3965617,0,0,986.4389786,7/3/2023,4471.653127,2235826.563,Pasar Induk
915,0,1039.580849,773.3022871,555.2586983,2813.660156,0,7/4/2023,5181.801991,2590900.996,Pasar Bogor
916,0,0,1379.308763,0,294.727863,2210.49039,7/5/2023,3884.527016,1942263.508,Pasar Bogor
917,0,266.9996818,2197.958019,2555.17597,0,0,7/6/2023,5020.13367,2510066.835,Pasar Pasundan
918,164.2371174,0,2249.736223,2675.817032,0,0,7/7/2023,5089.790372,2544895.186,Pasar Induk
919,182.424815,0,0,3745.561348,374.7084644,748.5796536,7/8/2023,5051.274281,2525637.14,Pasar Pasundan
920,0,0,0,352.3188099,4618.925445,0,7/9/2023,4971.244255,2485622.128,Pasar Pasundan
921,0,4643.231777,0,0,188.3252197,291.4833805,7/10/2023,5123.040377,2561520.189,Pasar Bogor
922,0,261.0683233,4704.304033,0,0,0,7/11/2023,4965.372356,2482686.178,Pasar Bogor
923,0,438.113309,636.7166312,0,0,3096.331439,7/12/2023,4171.161379,2085580.69,Pasar Induk
924,0,0,1823.181147,2994.597179,0,253.504535,7/13/2023,5071.282861,2535641.43,Pasar Pasundan
925,0,0,0,4015.241071,217.2817739,687.3782118,7/14/2023,4919.901056,2459950.528,Pasar Induk
926,0,2080.225615,0,982.2072307,1779.054674,0,7/15/2023,4841.48752,2420743.76,Pasar Gudang
927,249.0847316,0,1881.7112,451.6876246,1198.668328,0,7/16/2023,3781.151884,1890575.942,Pasar Pasundan
928,198.319725,0,273.2267147,3023.267094,0,1342.331588,7/17/2023,4837.145121,2418572.561,Pasar Bogor
929,296.7640483,3096.596038,0,0,757.1027716,0,7/18/2023,4150.462858,2075231.429,Pasar Bogor
930,0,0,1975.403616,2861.486365,265.2131313,0,7/19/2023,5102.103113,2551051.556,Pasar Gudang
931,0,0,0,3773.298734,180.3285837,848.7732986,7/20/2023,4802.400616,2401200.308,Pasar Induk
932,0,0,369.1551923,346.0957154,238.2537211,4016.459733,7/21/2023,4969.964362,2484982.181,Pasar Gudang
933,0,0,0,250.1876448,3029.057881,248.249102,7/22/2023,3527.494628,1763747.314,Pasar Bogor
934,0,653.1192957,314.760122,1188.092121,1074.259317,0,7/23/2023,3230.230856,1615115.428,Pasar Bogor
935,0,598.2226099,2402.722199,846.4608789,0,0,7/24/2023,3847.405687,1923702.844,Pasar Gudang
936,3167.238909,0,693.8138099,250.6035015,0,0,7/25/2023,4111.65622,2055828.11,Pasar Bogor
937,3398.729625,0,252.374338,256.7453073,0,0,7/26/2023,3907.84927,1953924.635,Pasar Bogor
938,250.7436014,3546.97568,0,0,0,242.7530488,7/27/2023,4040.472331,2020236.165,Pasar Bogor
939,0,0,261.1903592,293.6267104,4438.376234,0,7/28/2023,4993.193303,2496596.652,Pasar Pasundan
940,4007.027331,215.5191506,0,612.8019618,0,0,7/29/2023,4835.348444,2417674.222,Pasar Pasundan
941,3280.669307,0,0,780.7452884,346.2280421,442.6893046,7/30/2023,4850.331942,2425165.971,Pasar Bogor
942,1242.172746,246.5468144,0,2093.73413,0,0,7/31/2023,3582.45369,1791226.845,Pasar Gudang
943,0,290.1607837,1677.879788,243.7561458,0,0,8/1/2023,2211.796717,1105898.359,Pasar Pasundan
944,0,648.6198866,0,0,334.5969812,3655.416304,8/2/2023,4638.633172,2319316.586,Pasar Pasundan
945,0,253.774385,0,0,2539.577281,2030.575913,8/3/2023,4823.927579,2411963.789,Pasar Bogor
946,336.7247652,0,281.7022624,1745.015956,1116.002066,0,8/4/2023,3479.44505,1739722.525,Pasar Pasundan
947,0,0,2201.644311,1350.705728,0,319.3673287,8/5/2023,3871.717368,1935858.684,Pasar Pasundan
948,0,255.4224281,0,198.2924495,4253.067942,314.942642,8/6/2023,5021.725461,2510862.731,Pasar Induk
949,992.6956761,554.829934,0,0,0,2959.193652,8/7/2023,4506.719262,2253359.631,Pasar Induk
950,2286.645845,256.4163273,1227.240081,0,461.3629493,0,8/8/2023,4231.665203,2115832.601,Pasar Induk
951,0,241.4405144,0,0,3758.541932,336.4027705,8/9/2023,4336.385217,2168192.608,Pasar Pasundan
952,2008.255442,968.9527288,0,762.6208887,1071.614692,0,8/10/2023,4811.443752,2405721.876,Pasar Bogor
953,0,246.4404168,2154.215197,0,1331.842146,0,8/11/2023,3732.49776,1866248.88,Pasar Pasundan
954,0,0,0,881.8482924,2542.260275,316.2221794,8/12/2023,3740.330746,1870165.373,Pasar Gudang
955,0,0,1893.425761,246.1424034,1018.005586,0,8/13/2023,3157.57375,1578786.875,Pasar Induk
956,0,0,580.2258455,356.2412464,791.3233962,2278.254006,8/14/2023,4006.044494,2003022.247,Pasar Induk
957,1869.371495,0,1245.837301,358.5915626,378.7900097,0,8/15/2023,3852.590368,1926295.184,Pasar Bogor
958,1437.847479,594.4042412,0,1791.957726,0,0,8/16/2023,3824.209447,1912104.723,Pasar Bogor
959,594.9483603,0,2896.940094,237.7394031,0,0,8/17/2023,3729.627858,1864813.929,Pasar Pasundan
960,0,0,2473.958338,243.0561298,0,401.0393574,8/18/2023,3118.053826,1559026.913,Pasar Induk
961,323.8551752,0,1216.736718,253.7423225,1175.320979,0,8/19/2023,2969.655194,1484827.597,Pasar Gudang
962,320.7692655,249.7303676,843.2703225,2370.027775,0,0,8/20/2023,3783.797731,1891898.865,Pasar Pasundan
963,3217.944008,220.5990597,0,0,0,1432.442854,8/21/2023,4870.985922,2435492.961,Pasar Bogor
964,0,0,0,903.6201517,3802.569431,407.859876,8/22/2023,5114.049459,2557024.729,Pasar Gudang
965,1042.293491,0,699.6943272,624.7367713,0,0,8/23/2023,2366.724589,1183362.295,Pasar Pasundan
966,250.7180296,0,0,201.5526254,1715.550624,2995.524274,8/24/2023,5163.345553,2581672.776,Pasar Induk
967,4195.170373,0,0,195.7717176,407.6819815,0,8/25/2023,4798.624072,2399312.036,Pasar Pasundan
968,1190.167459,773.8000118,0,0,0,423.4248371,8/26/2023,2387.392308,1193696.154,Pasar Bogor
969,2803.679167,0,1052.865832,594.3272875,0,569.3388804,8/27/2023,5020.211166,2510105.583,Pasar Gudang
970,0,1180.002895,377.2773996,0,0,607.2874567,8/28/2023,2164.567751,1082283.876,Pasar Pasundan
971,0,272.9747118,0,1702.131292,0,406.6541751,8/29/2023,2381.760179,1190880.09,Pasar Induk
972,250.8665122,812.8423764,0,0,1099.858689,1283.724061,8/30/2023,3447.291639,1723645.82,Pasar Gudang
973,468.5311952,0,1421.572017,0,0,254.6307035,8/31/2023,2144.733916,1072366.958,Pasar Gudang
974,2477.678157,1005.239491,471.9379409,0,0,0,9/1/2023,3954.855589,1977427.795,Pasar Pasundan
975,0,0,0,1776.425065,746.6026243,361.6679833,9/2/2023,2884.695672,1442347.836,Pasar Gudang
976,0,0,257.1456768,544.8110535,622.4977991,1302.248644,9/3/2023,2726.703174,1363351.587,Pasar Pasundan
977,0,0,3296.428733,0,834.0682278,250.5908916,9/4/2023,4381.087852,2190543.926,Pasar Bogor
978,1454.472707,239.2937852,0,0,779.983556,0,9/5/2023,2473.750049,1236875.024,Pasar Bogor
979,0,0,319.7269958,2647.060712,261.3567983,0,9/6/2023,3228.144506,1614072.253,Pasar Pasundan
980,285.49029,0,252.1378727,0,2030.830948,1988.27376,9/7/2023,4556.73287,2278366.435,Pasar Induk
981,238.7322233,0,483.6385881,0,0,2007.742678,9/8/2023,2730.11349,1365056.745,Pasar Gudang
982,1414.221542,533.108494,0,257.9292689,260.8304676,0,9/9/2023,2466.089772,1233044.886,Pasar Pasundan
983,0,256.948777,0,253.0911765,0,3022.60966,9/10/2023,3532.649614,1766324.807,Pasar Gudang
984,0,243.180186,1377.633406,0,1448.503416,0,9/11/2023,3069.317008,1534658.504,Pasar Pasundan
985,0,239.9471286,0,814.4809647,0,1607.207094,9/12/2023,2661.635188,1330817.594,Pasar Bogor
986,0,0,2451.02709,386.8037215,256.534846,1104.105936,9/13/2023,4198.471593,2099235.797,Pasar Gudang
987,1912.856755,552.304591,0,282.5307062,0,0,9/14/2023,2747.692052,1373846.026,Pasar Bogor
988,1108.195153,0,0,789.1862774,460.2416954,599.8169254,9/15/2023,2957.440052,1478720.026,Pasar Bogor
989,1072.309186,0,0,1426.859122,379.6400658,323.2673004,9/16/2023,3202.075675,1601037.838,Pasar Pasundan
990,250.2426246,1531.706728,1241.126852,0,0,0,9/17/2023,3023.076204,1511538.102,Pasar Pasundan
991,375.160256,2233.373432,0,1110.483851,0,246.0065798,9/18/2023,3965.024119,1982512.06,Pasar Gudang
992,253.4468814,352.3271647,0,994.0919698,1804.000936,0,9/19/2023,3403.866952,1701933.476,Pasar Pasundan
993,0,708.2762318,0,1657.62025,1821.51894,253.0122917,9/20/2023,4440.427713,2220213.856,Pasar Bogor
994,0,3638.73955,261.4462939,0,393.0217905,0,9/21/2023,4293.207634,2146603.817,Pasar Induk
995,254.964422,2339.550533,0,0,0,0,9/22/2023,2594.514955,1297257.478,Pasar Pasundan
996,1711.521398,0,1530.841661,0,0,854.019763,9/23/2023,4096.382822,2048191.411,Pasar Induk
997,448.181796,0,0,256.0527371,0,2511.189464,9/24/2023,3215.423997,1607711.998,Pasar Gudang
998,238.4485286,1828.809662,0,986.2389322,0,0,9/25/2023,3053.497122,1526748.561,Pasar Gudang
999,589.8268832,246.8093529,2947.382476,393.5082554,0,0,9/26/2023,4177.526967,2088763.484,Pasar Gudang
1000,936.5350397,0,401.153114,0,1080.358845,896.4504611,9/27/2023,3314.497459,1657248.73,Pasar Induk
1001,241.845813,0,0,242.2719006,4419.213051,0,9/28/2023,4903.330765,2451665.382,Pasar Gudang
1002,0,0,534.4222511,790.6936039,0,1298.08639,9/29/2023,2623.202245,1311601.122,Pasar Bogor
1003,1393.012972,257.7177997,464.6255139,1004.843117,0,0,9/30/2023,3120.199403,1560099.701,Pasar Gudang
1004,260.3674387,1154.544049,0,1248.178806,0,0,10/1/2023,2663.090293,1331545.147,Pasar Induk
1005,391.6190837,0,1658.165761,242.7220975,540.6992738,0,10/2/2023,2833.206216,1416603.108,Pasar Bogor
1006,0,903.7523331,0,841.9041889,1128.575604,0,10/3/2023,2874.232126,1437116.063,Pasar Bogor
1007,248.6199377,0,0,354.9666369,512.3679755,1408.963141,10/4/2023,2524.917691,1262458.846,Pasar Gudang
